FechaHora,Valor,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,tendencia,lag_1,lag_24,lag_168
2026-04-26 13:00:00,28370005.94,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2773,27960437.5,31022821.17,27939770.15
2026-04-26 14:00:00,28611948.37,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2774,28370005.94,30996450.2,27848934.3
2026-04-26 15:00:00,28752695.94,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2775,28611948.37,30954393.19,27996796.7
2026-04-26 16:00:00,28687606.17,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2776,28752695.94,31069731.06,27976517.13
2026-04-26 17:00:00,29018345.18,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2777,28687606.17,31268100.02,28407693.88
2026-04-26 18:00:00,31171135.36,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2778,29018345.18,32906695.36,30719153.88
2026-04-26 19:00:00,31970337.62,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2779,31171135.36,33133307.64,31677570.87
2026-04-26 20:00:00,31667641.68,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2780,31970337.62,31928247.68,31388081.03
2026-04-26 21:00:00,30708113.23,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2781,31667641.68,30888579.61,30472298.73
2026-04-26 22:00:00,29289356.66,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2782,30708113.23,29473894.49,29041628.69
2026-04-26 23:00:00,27741366.38,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2783,29289356.66,28090895.37,27374826.11
2026-04-27 00:00:00,26551868.7,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,2784,27741366.38,26769710.56,26084969.58
2026-04-27 01:00:00,25640182.49,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,2785,26551868.7,25740348.32,25350359.5
2026-04-27 02:00:00,24988437.87,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,2786,25640182.49,24957012.04,24645482.27
2026-04-27 03:00:00,24753312.43,0.7071067811865476,0.7071067811865476,0.0,1.0,0.8660254037844387,-0.4999999999999998,2787,24988437.87,24411062.58,24433553.03
